checkinId,studentId,date,moodScore,moodLabel,notes,isAnonymous,schoolId
CHK-024104,STU-2026-0201,2026-04-02,4,good,"Ordinary day, attended all lectures and submitted the physics lab sheet.",True,SCH-001
CHK-024105,STU-2026-0201,2026-04-03,5,great,,False,SCH-001
CHK-024106,STU-2026-0201,2026-04-06,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024107,STU-2026-0201,2026-04-07,5,great,,False,SCH-001
CHK-024108,STU-2026-0201,2026-04-08,4,good,,False,SCH-001
CHK-024109,STU-2026-0201,2026-04-09,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024110,STU-2026-0201,2026-04-10,4,good,,False,SCH-001
CHK-024111,STU-2026-0201,2026-04-13,4,good,,False,SCH-001
CHK-024112,STU-2026-0201,2026-04-14,4,good,,False,SCH-001
CHK-024113,STU-2026-0201,2026-04-15,5,great,,False,SCH-001
CHK-024114,STU-2026-0201,2026-04-16,4,good,,False,SCH-001
CHK-024115,STU-2026-0201,2026-04-17,5,great,,True,SCH-001
CHK-024116,STU-2026-0201,2026-04-20,4,good,,False,SCH-001
CHK-024117,STU-2026-0201,2026-04-21,4,good,,False,SCH-001
CHK-024118,STU-2026-0201,2026-04-22,4,good,,False,SCH-001
CHK-024119,STU-2026-0201,2026-04-23,5,great,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",True,SCH-001
CHK-024120,STU-2026-0201,2026-04-24,4,good,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-024121,STU-2026-0202,2025-11-10,4,good,,False,SCH-001
CHK-024122,STU-2026-0202,2025-11-11,4,good,,False,SCH-001
CHK-024123,STU-2026-0202,2025-11-12,4,good,"Standard schedule today, ate lunch in cafeteria and prepared for tomorrow's lab.",False,SCH-001
CHK-024124,STU-2026-0202,2025-11-13,4,good,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-024125,STU-2026-0202,2025-11-14,4,good,,True,SCH-001
CHK-024126,STU-2026-0202,2025-11-17,3,okay,,False,SCH-001
CHK-024127,STU-2026-0202,2025-11-18,4,good,,True,SCH-001
CHK-024128,STU-2026-0202,2025-11-19,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024129,STU-2026-0202,2025-11-20,4,good,,False,SCH-001
CHK-024130,STU-2026-0202,2025-11-21,5,great,,False,SCH-001
CHK-024131,STU-2026-0202,2025-11-24,4,good,,False,SCH-001
CHK-024132,STU-2026-0202,2025-11-25,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024133,STU-2026-0202,2025-11-26,4,good,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-024134,STU-2026-0202,2025-11-27,5,great,,False,SCH-001
CHK-024135,STU-2026-0202,2025-11-28,4,good,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-024136,STU-2026-0202,2025-12-01,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024137,STU-2026-0202,2025-12-02,5,great,,False,SCH-001
CHK-024138,STU-2026-0202,2025-12-03,4,good,,False,SCH-001
CHK-024139,STU-2026-0202,2025-12-04,4,good,,False,SCH-001
CHK-024140,STU-2026-0202,2025-12-05,5,great,,False,SCH-001
CHK-024141,STU-2026-0202,2025-12-08,4,good,,False,SCH-001
CHK-024142,STU-2026-0202,2025-12-09,5,great,,False,SCH-001
CHK-024143,STU-2026-0202,2025-12-10,4,good,"Nothing notable happened today, routine classes and caught the bus on time.",False,SCH-001
CHK-024144,STU-2026-0202,2025-12-11,4,good,,False,SCH-001
CHK-024145,STU-2026-0202,2025-12-12,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-024146,STU-2026-0202,2025-12-15,4,good,,False,SCH-001
CHK-024147,STU-2026-0202,2025-12-16,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024148,STU-2026-0202,2025-12-17,5,great,,False,SCH-001
CHK-024149,STU-2026-0202,2025-12-18,5,great,,False,SCH-001
CHK-024150,STU-2026-0202,2025-12-19,4,good,,False,SCH-001
CHK-024151,STU-2026-0202,2025-12-22,4,good,,False,SCH-001
CHK-024152,STU-2026-0202,2025-12-23,4,good,,True,SCH-001
CHK-024153,STU-2026-0202,2025-12-24,4,good,,False,SCH-001
CHK-024154,STU-2026-0202,2025-12-25,4,good,Regular school day. Completed notes in English and started the math homework.,False,SCH-001
CHK-024155,STU-2026-0202,2025-12-26,5,great,,False,SCH-001
CHK-024156,STU-2026-0202,2025-12-29,3,okay,,False,SCH-001
CHK-024157,STU-2026-0202,2025-12-30,4,good,Classes went as scheduled. Need to finish history assignment tonight.,True,SCH-001
CHK-024158,STU-2026-0202,2025-12-31,4,good,,False,SCH-001
CHK-024159,STU-2026-0202,2026-01-01,4,good,,False,SCH-001
CHK-024160,STU-2026-0202,2026-01-02,4,good,"Ordinary day, attended all lectures and submitted the physics lab sheet.",False,SCH-001
CHK-024161,STU-2026-0202,2026-01-05,4,good,,False,SCH-001
CHK-024162,STU-2026-0202,2026-01-06,3,okay,"Standard schedule today, ate lunch in cafeteria and prepared for tomorrow's lab.",False,SCH-001
CHK-024163,STU-2026-0202,2026-01-07,4,good,,False,SCH-001
CHK-024164,STU-2026-0202,2026-01-08,4,good,,True,SCH-001
CHK-024165,STU-2026-0202,2026-01-09,3,okay,,False,SCH-001
CHK-024166,STU-2026-0202,2026-01-12,5,great,,False,SCH-001
CHK-024167,STU-2026-0202,2026-01-13,4,good,,False,SCH-001
CHK-024168,STU-2026-0202,2026-01-14,4,good,,False,SCH-001
CHK-024169,STU-2026-0202,2026-01-15,4,good,,False,SCH-001
CHK-024170,STU-2026-0202,2026-01-16,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024171,STU-2026-0202,2026-01-19,4,good,,False,SCH-001
CHK-024172,STU-2026-0202,2026-01-20,4,good,,False,SCH-001
CHK-024173,STU-2026-0202,2026-01-21,5,great,,False,SCH-001
CHK-024174,STU-2026-0202,2026-01-22,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024175,STU-2026-0202,2026-01-23,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024176,STU-2026-0202,2026-01-26,5,great,,False,SCH-001
CHK-024177,STU-2026-0202,2026-01-27,5,great,,False,SCH-001
CHK-024178,STU-2026-0202,2026-01-28,4,good,,False,SCH-001
CHK-024179,STU-2026-0202,2026-01-29,3,okay,,False,SCH-001
CHK-024180,STU-2026-0202,2026-01-30,5,great,,False,SCH-001
CHK-024181,STU-2026-0202,2026-02-02,4,good,,False,SCH-001
CHK-024182,STU-2026-0202,2026-02-03,4,good,,False,SCH-001
CHK-024183,STU-2026-0202,2026-02-04,5,great,,False,SCH-001
CHK-024184,STU-2026-0202,2026-02-05,4,good,,False,SCH-001
CHK-024185,STU-2026-0202,2026-02-06,4,good,,False,SCH-001
CHK-024186,STU-2026-0202,2026-02-09,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",True,SCH-001
CHK-024187,STU-2026-0202,2026-02-10,4,good,,False,SCH-001
CHK-024188,STU-2026-0202,2026-02-11,4,good,,False,SCH-001
CHK-024189,STU-2026-0202,2026-02-12,5,great,,False,SCH-001
CHK-024190,STU-2026-0202,2026-02-13,3,okay,,False,SCH-001
CHK-024191,STU-2026-0202,2026-02-16,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-024192,STU-2026-0202,2026-02-17,4,good,,False,SCH-001
CHK-024193,STU-2026-0202,2026-02-18,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-024194,STU-2026-0202,2026-02-19,4,good,,False,SCH-001
CHK-024195,STU-2026-0202,2026-02-20,4,good,,True,SCH-001
CHK-024196,STU-2026-0202,2026-02-23,4,good,,False,SCH-001
CHK-024197,STU-2026-0202,2026-02-24,5,great,,False,SCH-001
CHK-024198,STU-2026-0202,2026-02-25,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024199,STU-2026-0202,2026-02-26,5,great,,False,SCH-001
CHK-024200,STU-2026-0202,2026-02-27,4,good,"Standard school day, revised chapter 4 during the study break.",False,SCH-001
CHK-024201,STU-2026-0202,2026-03-02,5,great,,False,SCH-001
CHK-024202,STU-2026-0202,2026-03-03,4,good,,True,SCH-001
CHK-024203,STU-2026-0202,2026-03-04,4,good,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-024204,STU-2026-0202,2026-03-05,4,good,,True,SCH-001
CHK-024205,STU-2026-0202,2026-03-06,4,good,,False,SCH-001
CHK-024206,STU-2026-0202,2026-03-09,4,good,,False,SCH-001
CHK-024207,STU-2026-0202,2026-03-10,4,good,,False,SCH-001
CHK-024208,STU-2026-0202,2026-03-11,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024209,STU-2026-0202,2026-03-12,4,good,,False,SCH-001
CHK-024210,STU-2026-0202,2026-03-13,5,great,,False,SCH-001
CHK-024211,STU-2026-0202,2026-03-16,4,good,,False,SCH-001
CHK-024212,STU-2026-0202,2026-03-17,4,good,,False,SCH-001
CHK-024213,STU-2026-0202,2026-03-18,5,great,,False,SCH-001
CHK-024214,STU-2026-0202,2026-03-19,5,great,,False,SCH-001
CHK-024215,STU-2026-0202,2026-03-20,5,great,,False,SCH-001
CHK-024216,STU-2026-0202,2026-03-23,5,great,,False,SCH-001
CHK-024217,STU-2026-0202,2026-03-24,4,good,,False,SCH-001
CHK-024218,STU-2026-0202,2026-03-25,5,great,,False,SCH-001
CHK-024219,STU-2026-0202,2026-03-26,5,great,,False,SCH-001
CHK-024220,STU-2026-0202,2026-03-27,5,great,,False,SCH-001
CHK-024221,STU-2026-0202,2026-03-30,4,good,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-024222,STU-2026-0202,2026-03-31,5,great,,False,SCH-001
CHK-024223,STU-2026-0202,2026-04-01,5,great,,False,SCH-001
CHK-024224,STU-2026-0202,2026-04-02,5,great,"Had a great discussion in history class, feeling confident and motivated today.",True,SCH-001
CHK-024225,STU-2026-0202,2026-04-03,3,okay,,False,SCH-001
CHK-024226,STU-2026-0202,2026-04-06,4,good,,False,SCH-001
CHK-024227,STU-2026-0202,2026-04-07,5,great,,True,SCH-001
CHK-024228,STU-2026-0202,2026-04-08,5,great,,False,SCH-001
CHK-024229,STU-2026-0202,2026-04-09,4,good,,False,SCH-001
CHK-024230,STU-2026-0202,2026-04-10,5,great,,True,SCH-001
CHK-024231,STU-2026-0202,2026-04-13,4,good,,False,SCH-001
CHK-024232,STU-2026-0202,2026-04-14,5,great,,False,SCH-001
CHK-024233,STU-2026-0202,2026-04-15,5,great,,False,SCH-001
CHK-024234,STU-2026-0202,2026-04-16,5,great,,False,SCH-001
CHK-024235,STU-2026-0202,2026-04-17,4,good,,False,SCH-001
CHK-024236,STU-2026-0202,2026-04-20,4,good,,False,SCH-001
CHK-024237,STU-2026-0202,2026-04-21,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024238,STU-2026-0202,2026-04-22,5,great,,False,SCH-001
CHK-024239,STU-2026-0202,2026-04-23,4,good,,False,SCH-001
CHK-024240,STU-2026-0202,2026-04-24,4,good,,False,SCH-001
CHK-024241,STU-2026-0203,2025-11-10,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-024242,STU-2026-0203,2025-11-11,4,good,,False,SCH-001
CHK-024243,STU-2026-0203,2025-11-12,4,good,,False,SCH-001
CHK-024244,STU-2026-0203,2025-11-13,4,good,,False,SCH-001
CHK-024245,STU-2026-0203,2025-11-14,5,great,,False,SCH-001
CHK-024246,STU-2026-0203,2025-11-17,4,good,,False,SCH-001
CHK-024247,STU-2026-0203,2025-11-18,5,great,,False,SCH-001
CHK-024248,STU-2026-0203,2025-11-19,5,great,,False,SCH-001
CHK-024249,STU-2026-0203,2025-11-20,4,good,,False,SCH-001
CHK-024250,STU-2026-0203,2025-11-21,4,good,,False,SCH-001
CHK-024251,STU-2026-0203,2025-11-24,4,good,,False,SCH-001
CHK-024252,STU-2026-0203,2025-11-25,4,good,,False,SCH-001
CHK-024253,STU-2026-0203,2025-11-26,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-024254,STU-2026-0203,2025-11-27,4,good,,False,SCH-001
CHK-024255,STU-2026-0203,2025-11-28,4,good,,False,SCH-001
CHK-024256,STU-2026-0203,2025-12-01,4,good,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-024257,STU-2026-0203,2025-12-02,5,great,,False,SCH-001
CHK-024258,STU-2026-0203,2025-12-03,4,good,,False,SCH-001
CHK-024259,STU-2026-0203,2025-12-04,4,good,,False,SCH-001
CHK-024260,STU-2026-0203,2025-12-05,4,good,,False,SCH-001
CHK-024261,STU-2026-0203,2025-12-08,4,good,,False,SCH-001
CHK-024262,STU-2026-0203,2025-12-09,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024263,STU-2026-0203,2025-12-10,5,great,,False,SCH-001
CHK-024264,STU-2026-0203,2025-12-11,4,good,Scored well on the math quiz! Hard work is finally paying off.,True,SCH-001
CHK-024265,STU-2026-0203,2025-12-12,4,good,,False,SCH-001
CHK-024266,STU-2026-0203,2025-12-15,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024267,STU-2026-0203,2025-12-16,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-024268,STU-2026-0203,2025-12-17,4,good,,False,SCH-001
CHK-024269,STU-2026-0203,2025-12-18,4,good,,False,SCH-001
CHK-024270,STU-2026-0203,2025-12-19,5,great,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-024271,STU-2026-0203,2025-12-22,4,good,,False,SCH-001
CHK-024272,STU-2026-0203,2025-12-23,4,good,,False,SCH-001
CHK-024273,STU-2026-0203,2025-12-24,5,great,,False,SCH-001
CHK-024274,STU-2026-0203,2025-12-25,5,great,,False,SCH-001
CHK-024275,STU-2026-0203,2025-12-26,5,great,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024276,STU-2026-0203,2025-12-29,5,great,,False,SCH-001
CHK-024277,STU-2026-0203,2025-12-30,5,great,,False,SCH-001
CHK-024278,STU-2026-0203,2025-12-31,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024279,STU-2026-0203,2026-01-01,4,good,,False,SCH-001
CHK-024280,STU-2026-0203,2026-01-02,4,good,,False,SCH-001
CHK-024281,STU-2026-0203,2026-01-05,5,great,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-024282,STU-2026-0203,2026-01-06,4,good,,False,SCH-001
CHK-024283,STU-2026-0203,2026-01-07,4,good,,True,SCH-001
CHK-024284,STU-2026-0203,2026-01-08,3,okay,,False,SCH-001
CHK-024285,STU-2026-0203,2026-01-09,4,good,"Feeling energetic and happy, had a wonderful conversation with my classmates.",False,SCH-001
CHK-024286,STU-2026-0203,2026-01-12,5,great,,False,SCH-001
CHK-024287,STU-2026-0203,2026-01-13,5,great,,False,SCH-001
CHK-024288,STU-2026-0203,2026-01-14,4,good,Scored well on the math quiz! Hard work is finally paying off.,False,SCH-001
CHK-024289,STU-2026-0203,2026-01-15,5,great,,False,SCH-001
CHK-024290,STU-2026-0203,2026-01-16,5,great,,False,SCH-001
CHK-024291,STU-2026-0203,2026-01-19,4,good,,False,SCH-001
CHK-024292,STU-2026-0203,2026-01-20,5,great,,False,SCH-001
CHK-024293,STU-2026-0203,2026-01-21,5,great,,False,SCH-001
CHK-024294,STU-2026-0203,2026-01-22,4,good,,False,SCH-001
CHK-024295,STU-2026-0203,2026-01-23,4,good,,False,SCH-001
CHK-024296,STU-2026-0203,2026-01-26,4,good,,False,SCH-001
CHK-024297,STU-2026-0203,2026-01-27,4,good,,False,SCH-001
CHK-024298,STU-2026-0203,2026-01-28,4,good,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-024299,STU-2026-0203,2026-01-29,4,good,,False,SCH-001
CHK-024300,STU-2026-0203,2026-01-30,4,good,,False,SCH-001
CHK-024301,STU-2026-0203,2026-02-02,5,great,,False,SCH-001
CHK-024302,STU-2026-0203,2026-02-03,4,good,,False,SCH-001
CHK-024303,STU-2026-0203,2026-02-04,5,great,,False,SCH-001
CHK-024304,STU-2026-0203,2026-02-05,5,great,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024305,STU-2026-0203,2026-02-06,4,good,,False,SCH-001
CHK-024306,STU-2026-0203,2026-02-09,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
CHK-024307,STU-2026-0203,2026-02-10,4,good,,False,SCH-001
CHK-024308,STU-2026-0203,2026-02-11,4,good,,False,SCH-001
CHK-024309,STU-2026-0203,2026-02-12,4,good,"Had a great discussion in history class, feeling confident and motivated today.",False,SCH-001
CHK-024310,STU-2026-0203,2026-02-13,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024311,STU-2026-0203,2026-02-16,4,good,,False,SCH-001
CHK-024312,STU-2026-0203,2026-02-17,4,good,,False,SCH-001
CHK-024313,STU-2026-0203,2026-02-18,4,good,,False,SCH-001
CHK-024314,STU-2026-0203,2026-02-19,4,good,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-024315,STU-2026-0203,2026-02-20,4,good,,False,SCH-001
CHK-024316,STU-2026-0203,2026-02-23,4,good,,False,SCH-001
CHK-024317,STU-2026-0203,2026-02-24,5,great,,False,SCH-001
CHK-024318,STU-2026-0203,2026-02-25,4,good,,False,SCH-001
CHK-024319,STU-2026-0203,2026-02-26,5,great,,False,SCH-001
CHK-024320,STU-2026-0203,2026-02-27,5,great,"Had a great discussion in history class, feeling confident and motivated today.",True,SCH-001
CHK-024321,STU-2026-0203,2026-03-02,4,good,,False,SCH-001
CHK-024322,STU-2026-0203,2026-03-03,4,good,,False,SCH-001
CHK-024323,STU-2026-0203,2026-03-04,4,good,,False,SCH-001
CHK-024324,STU-2026-0203,2026-03-05,5,great,,False,SCH-001
CHK-024325,STU-2026-0203,2026-03-06,5,great,,True,SCH-001
CHK-024326,STU-2026-0203,2026-03-09,4,good,,True,SCH-001
CHK-024327,STU-2026-0203,2026-03-10,4,good,,False,SCH-001
CHK-024328,STU-2026-0203,2026-03-11,4,good,"Normal day, lectures were standard and finished revision during free library period.",False,SCH-001
CHK-024329,STU-2026-0203,2026-03-12,5,great,,False,SCH-001
CHK-024330,STU-2026-0203,2026-03-13,4,good,,False,SCH-001
CHK-024331,STU-2026-0203,2026-03-16,5,great,,False,SCH-001
CHK-024332,STU-2026-0203,2026-03-17,4,good,,False,SCH-001
CHK-024333,STU-2026-0203,2026-03-18,5,great,,False,SCH-001
CHK-024334,STU-2026-0203,2026-03-19,5,great,,False,SCH-001
CHK-024335,STU-2026-0203,2026-03-20,4,good,,False,SCH-001
CHK-024336,STU-2026-0203,2026-03-23,5,great,,False,SCH-001
CHK-024337,STU-2026-0203,2026-03-24,4,good,,False,SCH-001
CHK-024338,STU-2026-0203,2026-03-25,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024339,STU-2026-0203,2026-03-26,4,good,,False,SCH-001
CHK-024340,STU-2026-0203,2026-03-27,4,good,,False,SCH-001
CHK-024341,STU-2026-0203,2026-03-30,5,great,,False,SCH-001
CHK-024342,STU-2026-0203,2026-03-31,5,great,,False,SCH-001
CHK-024343,STU-2026-0203,2026-04-01,4,good,"The teacher appreciated my project work in front of everyone, feeling very accomplished!",False,SCH-001
CHK-024344,STU-2026-0203,2026-04-02,4,good,"Had lots of fun during sports period today, feeling refreshed and positive.",False,SCH-001
CHK-024345,STU-2026-0203,2026-04-03,5,great,,False,SCH-001
CHK-024346,STU-2026-0203,2026-04-06,3,okay,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-024347,STU-2026-0203,2026-04-07,4,good,,True,SCH-001
CHK-024348,STU-2026-0203,2026-04-08,4,good,,False,SCH-001
CHK-024349,STU-2026-0203,2026-04-09,4,good,,False,SCH-001
CHK-024350,STU-2026-0203,2026-04-10,5,great,,False,SCH-001
CHK-024351,STU-2026-0203,2026-04-13,4,good,,False,SCH-001
CHK-024352,STU-2026-0203,2026-04-14,5,great,,False,SCH-001
CHK-024353,STU-2026-0203,2026-04-15,5,great,Scored well on the math quiz! Hard work is finally paying off.,True,SCH-001
CHK-024354,STU-2026-0203,2026-04-16,4,good,Classes went as scheduled. Need to finish history assignment tonight.,False,SCH-001
CHK-024355,STU-2026-0203,2026-04-17,4,good,,False,SCH-001
CHK-024356,STU-2026-0203,2026-04-20,5,great,,True,SCH-001
CHK-024357,STU-2026-0203,2026-04-21,4,good,"Made great progress on my science project with my team, looking forward to tomorrow.",False,SCH-001
CHK-024358,STU-2026-0203,2026-04-22,4,good,"Really enjoyed chemistry lab today, our titration experiment worked out great!",False,SCH-001
