studentId,subjectId,grade_level,attendance_rate_30d,attendance_rate_90d,homework_completion_rate,avg_score_current_term,avg_score_prev_term,score_trend,engagement_score,behavior_concerns_count,predictedScore,predictedGradeBand
STU-2026-0133,SUB-CHEM,9,0.9108,0.9595,0.8722,80.38,77.82,0.0167,78.4,0,73.32,B
STU-2026-0134,SUB-CHEM,9,0.9487,0.9371,0.9037,85.41,90.32,0.0801,91.01,0,82.95,A
STU-2026-0135,SUB-CHEM,9,0.9522,0.9971,1.0,85.65,87.79,0.0643,80.94,0,80.51,A
STU-2026-0136,SUB-CHEM,9,0.9323,0.9211,0.95,89.75,86.61,0.0587,94.7,0,87.03,A
STU-2026-0137,SUB-CHEM,9,0.8836,0.8521,0.7701,66.64,69.21,0.086,63.49,0,58.83,D
STU-2026-0138,SUB-CHEM,9,0.926,0.976,0.9833,88.81,78.16,0.0094,81.76,0,81.85,A
STU-2026-0139,SUB-CHEM,9,0.9271,0.9569,1.0,65.7,68.48,0.0107,73.73,0,65.18,C
STU-2026-0140,SUB-CHEM,9,1.0,1.0,0.9841,67.81,74.76,0.0917,99.0,0,63.59,C
STU-2026-0141,SUB-CHEM,9,0.8941,0.941,0.9405,74.0,70.7,0.0234,75.34,0,72.43,B
STU-2026-0142,SUB-CHEM,9,0.816,0.8232,0.6586,63.73,70.43,0.0737,67.06,0,61.07,C
STU-2026-0143,SUB-CHEM,9,0.9578,0.9622,0.957,98.46,95.74,0.0653,90.28,0,93.58,A
STU-2026-0144,SUB-CHEM,9,0.9813,0.9907,1.0,79.23,73.23,0.018,91.83,0,78.92,B
STU-2026-0145,SUB-CHEM,9,0.9506,0.945,0.8293,80.14,78.14,-0.0232,90.98,0,72.93,B
STU-2026-0146,SUB-CHEM,9,0.6248,0.6739,0.5148,61.09,67.58,-0.6073,24.47,5,57.73,D
STU-2026-0147,SUB-CHEM,9,0.9637,0.9753,0.8281,81.63,81.87,0.048,81.56,1,79.92,B
STU-2026-0148,SUB-CHEM,9,0.9452,0.9759,0.9878,80.44,89.8,0.0377,88.43,0,77.69,B
STU-2026-0149,SUB-CHEM,9,0.9136,0.9463,0.9033,73.05,76.45,-0.0414,82.06,0,71.06,B
STU-2026-0150,SUB-CHEM,9,0.9936,0.9625,0.8943,78.79,76.88,0.0263,79.72,0,75.27,B
STU-2026-0151,SUB-CHEM,9,0.9244,0.9531,0.8321,65.7,68.79,0.0172,90.53,0,61.09,C
STU-2026-0152,SUB-CHEM,9,0.8952,0.926,0.9587,72.28,79.31,-0.0063,74.33,0,76.53,B
STU-2026-0153,SUB-CHEM,9,0.8079,0.8573,0.7057,67.76,58.41,0.0386,70.72,0,66.57,C
STU-2026-0154,SUB-CHEM,9,0.9029,0.9523,0.8864,74.9,75.98,0.0089,79.42,0,71.18,B
STU-2026-0155,SUB-CHEM,9,0.9962,0.9374,0.9119,82.65,87.24,0.1131,84.53,0,78.29,B
STU-2026-0156,SUB-CHEM,9,0.8457,0.8574,0.6905,67.14,65.6,-0.039,63.54,0,63.7,C
STU-2026-0157,SUB-CHEM,9,0.8631,0.8716,0.7765,68.79,69.88,0.0042,66.87,1,67.17,C
STU-2026-0158,SUB-CHEM,9,0.9748,0.9504,0.8731,85.1,72.65,0.086,79.49,0,83.62,A
STU-2026-0159,SUB-CHEM,9,0.972,0.9388,0.8513,76.16,83.26,0.0021,90.39,0,70.73,B
STU-2026-0160,SUB-CHEM,9,0.796,0.8059,0.746,48.14,50.98,-0.0122,75.07,0,44.13,F
STU-2026-0161,SUB-CHEM,9,0.9686,0.9578,0.9042,80.85,76.26,0.0018,85.85,0,77.13,B
STU-2026-0162,SUB-CHEM,9,0.9212,0.8984,0.9534,76.08,74.79,0.0973,89.05,0,72.92,B
STU-2026-0163,SUB-CHEM,9,0.9935,0.9839,0.9649,76.5,76.87,0.0728,77.31,0,71.59,B
STU-2026-0164,SUB-CHEM,9,1.0,1.0,0.9004,75.3,89.64,-0.0524,80.18,0,69.71,C
STU-2026-0165,SUB-CHEM,9,0.8142,0.8219,0.6263,68.22,69.31,0.1065,75.78,0,68.34,C
STU-2026-0166,SUB-CHEM,9,0.883,0.8529,0.8285,79.96,78.2,0.003,70.18,1,74.95,B
STU-2026-0167,SUB-CHEM,9,0.8933,0.8943,1.0,82.89,86.9,-0.0152,85.25,0,77.07,B
STU-2026-0168,SUB-CHEM,9,0.9797,0.9863,0.8675,71.22,79.24,0.0846,84.49,0,67.43,C
STU-2026-0169,SUB-CHEM,9,0.9855,0.9557,0.8974,79.77,86.01,0.0381,80.98,0,75.23,B
STU-2026-0170,SUB-CHEM,9,0.9999,0.9746,0.848,73.7,75.06,0.0328,96.75,0,67.4,C
STU-2026-0171,SUB-CHEM,9,0.9992,1.0,0.8535,77.82,89.68,0.1287,75.73,0,71.72,B
STU-2026-0172,SUB-CHEM,9,0.9382,0.9692,0.9656,71.22,66.85,-0.0403,84.62,1,71.05,B
STU-2026-0173,SUB-CHEM,9,0.9666,0.9463,0.8596,66.21,64.21,0.0358,84.55,0,63.19,C
STU-2026-0174,SUB-CHEM,9,0.9592,1.0,0.845,71.33,63.17,0.0197,89.74,0,72.32,B
STU-2026-0175,SUB-CHEM,9,0.9624,0.97,0.9172,84.02,83.53,0.0987,90.84,0,82.87,A
STU-2026-0176,SUB-CHEM,9,0.9549,0.9936,0.9204,72.85,78.86,-0.0378,99.0,0,70.07,B
STU-2026-0177,SUB-CHEM,9,0.9129,0.9542,0.9148,67.09,65.5,0.0012,88.78,0,61.58,C
STU-2026-0178,SUB-CHEM,9,0.9992,0.9865,0.89,70.41,73.66,-0.0305,95.99,0,70.95,B
STU-2026-0179,SUB-CHEM,9,0.9939,1.0,0.9032,78.59,75.17,-0.1079,66.08,1,76.52,B
STU-2026-0180,SUB-CHEM,9,0.9802,0.9472,0.9789,58.28,54.91,0.0435,98.13,0,57.45,D
STU-2026-0181,SUB-CHEM,9,0.9461,0.9837,0.9305,85.32,74.43,0.0213,99.0,0,81.02,A
STU-2026-0182,SUB-CHEM,9,0.9192,0.9099,0.9784,65.02,74.27,0.0057,89.95,0,67.54,C
STU-2026-0183,SUB-CHEM,9,0.9147,0.9003,0.9836,76.6,73.49,0.0193,76.18,0,72.71,B
STU-2026-0184,SUB-CHEM,9,0.996,0.9759,0.9471,81.07,77.78,0.0111,79.46,1,79.62,B
STU-2026-0185,SUB-CHEM,9,0.884,0.8235,0.6923,56.74,63.62,0.0099,68.32,0,58.2,D
STU-2026-0186,SUB-CHEM,9,0.7134,0.7439,0.4831,46.94,61.73,-0.4621,37.96,3,43.21,F
STU-2026-0187,SUB-CHEM,9,0.9757,0.9741,0.9696,81.02,77.54,0.0572,81.65,0,75.23,B
STU-2026-0188,SUB-CHEM,9,0.8608,0.8575,0.7341,72.99,70.07,0.1046,42.63,2,70.73,B
STU-2026-0189,SUB-CHEM,9,0.9273,0.9393,0.893,93.75,84.77,-0.0339,83.86,0,86.21,A
STU-2026-0190,SUB-CHEM,9,0.9268,0.9477,0.9291,75.82,77.17,-0.0315,79.0,0,72.07,B
STU-2026-0191,SUB-CHEM,9,0.9541,1.0,0.9706,72.0,74.68,0.0091,77.32,0,67.72,C
STU-2026-0192,SUB-CHEM,9,0.9974,0.9615,0.9485,82.4,86.72,-0.0179,80.6,0,79.95,B
STU-2026-0193,SUB-CHEM,9,0.9388,1.0,0.8838,71.03,71.51,0.1204,86.38,0,67.94,C
STU-2026-0194,SUB-CHEM,9,0.9601,0.9423,0.885,76.23,73.02,-0.0132,98.67,0,72.91,B
STU-2026-0195,SUB-CHEM,9,0.9205,0.9144,0.9612,91.83,85.35,-0.0942,99.0,0,86.84,A
STU-2026-0196,SUB-CHEM,9,0.8213,0.8789,0.6822,62.69,62.09,0.1043,70.15,2,61.0,C
STU-2026-0197,SUB-CHEM,9,0.9773,0.9546,0.9213,80.83,83.05,0.0577,84.22,0,73.88,B
STU-2026-0198,SUB-CHEM,9,0.9815,0.947,0.9596,91.55,89.6,0.0955,75.88,0,82.13,A
STU-2026-0199,SUB-CHEM,10,0.9685,0.9882,0.8653,77.75,73.74,-0.0068,77.3,0,72.05,B
STU-2026-0200,SUB-CHEM,10,0.9817,0.943,0.9849,85.55,96.0,0.0313,81.0,1,81.26,A
STU-2026-0201,SUB-CHEM,10,0.9784,0.9831,0.9604,89.32,92.02,0.0189,90.39,0,82.59,A
STU-2026-0202,SUB-CHEM,10,0.9693,0.9283,1.0,72.62,77.87,-0.0203,84.79,0,66.42,C
STU-2026-0203,SUB-CHEM,10,0.9277,0.8762,0.905,82.56,84.63,-0.0092,74.5,1,80.3,A
STU-2026-0204,SUB-CHEM,10,0.9612,0.9774,0.9025,79.43,80.48,0.02,86.71,1,78.84,B
STU-2026-0205,SUB-CHEM,10,0.913,0.9143,0.9102,71.48,72.08,0.041,94.53,0,69.22,C
STU-2026-0206,SUB-CHEM,10,0.8743,0.8704,0.788,58.4,64.34,0.0326,70.78,1,52.67,D
STU-2026-0207,SUB-CHEM,10,0.9326,0.9106,0.9045,69.88,69.27,0.1127,99.0,0,66.2,C
STU-2026-0208,SUB-CHEM,10,0.9365,0.9665,0.8812,85.26,89.94,0.0317,79.18,0,84.28,A
STU-2026-0209,SUB-CHEM,10,0.9331,0.9275,0.9447,74.8,70.95,-0.0032,80.48,0,73.05,B
STU-2026-0210,SUB-CHEM,10,0.6208,0.6002,0.5641,36.99,48.02,-0.4505,23.74,1,36.13,F
STU-2026-0211,SUB-CHEM,10,0.9204,0.9268,0.9509,70.66,67.21,0.0443,80.6,0,67.29,C
STU-2026-0212,SUB-CHEM,10,0.9473,0.9972,0.9266,61.85,70.72,0.0716,87.39,0,61.3,C
STU-2026-0213,SUB-CHEM,10,0.8277,0.8248,0.8155,60.46,68.94,0.1244,77.76,2,58.2,D
STU-2026-0214,SUB-CHEM,10,0.8842,0.8928,0.9417,95.5,99.0,0.0373,99.0,1,86.8,A
STU-2026-0215,SUB-CHEM,10,0.8993,0.9308,1.0,81.52,86.18,-0.0398,75.69,0,76.2,B
STU-2026-0216,SUB-CHEM,10,0.9595,0.9817,0.8663,81.21,83.37,-0.0078,95.69,0,78.67,B
STU-2026-0217,SUB-CHEM,10,0.9748,0.9647,0.8901,88.99,80.64,-0.0595,74.72,0,84.79,A
STU-2026-0218,SUB-CHEM,10,0.9558,0.974,0.8347,93.57,90.11,0.0275,82.47,0,87.49,A
STU-2026-0219,SUB-CHEM,10,0.9602,0.9978,0.837,78.23,67.85,0.1198,83.26,1,71.91,B
STU-2026-0220,SUB-CHEM,10,0.924,0.9652,0.9794,82.95,93.37,-0.0461,77.85,0,80.55,A
STU-2026-0221,SUB-CHEM,10,0.6804,0.686,0.4927,26.41,36.16,-0.4055,34.24,5,23.59,F
STU-2026-0222,SUB-CHEM,10,1.0,0.9543,0.8905,72.76,69.82,0.0943,71.92,0,71.52,B
STU-2026-0223,SUB-CHEM,10,0.831,0.8063,0.8365,62.72,74.13,-0.02,57.31,0,63.9,C
STU-2026-0224,SUB-CHEM,10,0.8699,0.8827,0.691,74.51,75.37,-0.0428,81.13,2,76.53,B
STU-2026-0225,SUB-CHEM,10,0.968,0.9742,0.9408,99.0,94.09,0.0852,79.9,0,95.63,A
STU-2026-0226,SUB-CHEM,10,0.9611,0.9663,0.9339,85.39,90.62,-0.0264,92.76,0,86.25,A
STU-2026-0227,SUB-CHEM,10,0.9732,0.9721,0.9756,86.17,84.27,0.0706,86.62,0,81.55,A
STU-2026-0228,SUB-CHEM,10,0.9823,0.9761,1.0,84.46,79.81,-0.0021,86.53,1,81.03,A
STU-2026-0229,SUB-CHEM,10,0.9127,0.9265,0.9841,91.5,83.96,0.0258,80.47,1,89.18,A
STU-2026-0230,SUB-CHEM,10,0.6071,0.6494,0.3847,45.9,41.21,-0.5316,15.0,4,34.54,F
STU-2026-0231,SUB-CHEM,10,0.8789,0.8573,0.8352,61.7,72.03,0.0452,58.2,1,59.94,D
STU-2026-0232,SUB-CHEM,10,0.9827,0.9966,0.898,83.53,88.72,0.0321,82.01,0,75.94,B
STU-2026-0233,SUB-CHEM,10,0.9221,0.9227,0.871,77.94,82.01,0.1348,79.13,0,74.65,B
STU-2026-0234,SUB-CHEM,10,0.8219,0.7859,0.7537,66.41,68.67,0.031,82.59,1,65.06,C
STU-2026-0235,SUB-CHEM,10,0.917,0.8788,0.871,75.53,69.99,0.0881,86.88,0,72.76,B
STU-2026-0236,SUB-CHEM,10,0.9678,1.0,0.9291,72.6,69.06,-0.0138,64.39,1,66.49,C
STU-2026-0237,SUB-CHEM,10,0.9578,0.9497,0.9505,78.86,73.83,0.0557,82.59,0,75.33,B
STU-2026-0238,SUB-CHEM,10,0.8626,0.9249,0.6781,71.0,76.06,0.0716,50.9,0,68.18,C
STU-2026-0239,SUB-CHEM,10,0.8931,0.9552,0.9475,72.51,80.09,-0.0824,98.83,0,65.68,C
STU-2026-0240,SUB-CHEM,10,0.9613,0.9831,0.9141,76.43,82.12,0.0222,95.1,0,70.56,B
STU-2026-0241,SUB-CHEM,10,0.9587,0.9316,0.8382,88.49,87.2,-0.0031,88.1,0,83.83,A
STU-2026-0242,SUB-CHEM,10,0.961,0.9672,0.9514,96.17,88.65,-0.0394,84.58,0,90.34,A
STU-2026-0243,SUB-CHEM,10,0.7767,0.7601,0.6607,59.84,67.66,-0.1057,71.85,1,57.78,D
STU-2026-0244,SUB-CHEM,10,0.9511,0.9665,0.8289,86.67,82.09,0.0829,93.96,0,80.84,A
STU-2026-0245,SUB-CHEM,10,0.6447,0.6423,0.5362,27.42,36.53,-0.7014,38.94,6,23.31,F
STU-2026-0246,SUB-CHEM,10,0.7224,0.7265,0.3562,33.29,36.25,-0.568,26.75,2,31.14,F
STU-2026-0247,SUB-CHEM,10,0.9419,0.8962,0.8902,93.9,87.87,0.1534,78.02,0,89.58,A
STU-2026-0248,SUB-CHEM,10,0.7861,0.7885,0.8495,67.77,69.41,-0.0328,68.19,0,59.98,D
STU-2026-0249,SUB-CHEM,10,0.6342,0.6616,0.6041,42.51,52.73,-0.7519,54.66,6,36.54,F
STU-2026-0250,SUB-CHEM,10,0.9418,0.9597,0.9535,80.95,72.87,-0.0295,88.22,0,74.92,B
STU-2026-0251,SUB-CHEM,10,0.6793,0.7341,0.4327,25.39,32.33,-0.4193,32.24,5,24.82,F
STU-2026-0252,SUB-CHEM,10,0.967,0.9699,0.9035,76.73,62.3,0.0164,88.02,0,74.69,B
STU-2026-0253,SUB-CHEM,10,0.4517,0.4568,0.3864,35.02,34.06,-0.5344,54.2,4,25.98,F
STU-2026-0254,SUB-CHEM,10,0.9142,0.934,0.979,74.86,76.37,0.0091,82.35,0,69.21,C
STU-2026-0255,SUB-CHEM,10,0.8912,0.9182,0.9345,83.49,82.07,-0.0597,78.71,0,78.37,B
STU-2026-0256,SUB-CHEM,10,0.9789,1.0,0.89,66.73,70.36,0.0544,76.14,0,59.49,D
STU-2026-0257,SUB-CHEM,10,0.9286,0.9601,0.9637,80.39,88.66,-0.0143,86.12,0,77.35,B
STU-2026-0258,SUB-CHEM,10,0.8188,0.8545,0.6148,49.07,46.44,0.103,64.31,1,48.21,F
STU-2026-0259,SUB-CHEM,10,0.9042,0.9546,0.8555,82.63,84.19,0.0033,82.27,0,80.71,A
STU-2026-0260,SUB-CHEM,10,0.9537,0.9622,0.9289,90.17,90.59,0.1152,78.96,0,89.0,A
STU-2026-0261,SUB-CHEM,10,0.9207,0.941,0.952,87.24,99.0,-0.0241,88.38,0,83.77,A
STU-2026-0262,SUB-CHEM,10,0.8016,0.8449,0.6551,79.73,77.37,0.119,46.21,1,75.4,B
STU-2026-0263,SUB-CHEM,10,0.7249,0.7807,0.3858,61.56,62.38,-0.3898,43.75,7,55.2,D
STU-2026-0264,SUB-CHEM,10,0.9542,0.9604,0.9145,80.03,77.03,-0.0547,72.94,0,72.24,B
STU-2026-0265,SUB-CHEM,10,0.8971,0.9299,1.0,79.0,84.78,0.0321,79.98,0,73.29,B
STU-2026-0266,SUB-CHEM,10,0.9172,0.9242,0.9561,86.05,74.22,0.0049,74.32,0,77.9,B
STU-2026-0267,SUB-CHEM,10,0.967,0.9907,1.0,73.21,68.4,-0.0552,77.79,0,68.15,C
STU-2026-0268,SUB-CHEM,10,0.9166,0.8991,0.7804,73.17,68.21,0.028,48.61,2,70.46,B
STU-2026-0269,SUB-CHEM,10,0.9505,0.9619,0.9275,85.25,86.17,0.0594,93.71,0,79.62,B
STU-2026-0270,SUB-CHEM,10,0.9786,1.0,0.9316,84.84,92.67,0.0808,98.27,0,86.56,A
STU-2026-0271,SUB-CHEM,10,0.9258,0.9519,0.9171,61.93,66.71,0.0425,80.39,0,61.59,C
STU-2026-0272,SUB-CHEM,10,0.895,0.9021,0.8052,65.44,75.09,0.0221,71.24,0,59.73,D
STU-2026-0273,SUB-CHEM,10,0.9094,0.8881,0.8528,84.16,77.81,0.0324,89.39,0,78.87,B
STU-2026-0274,SUB-CHEM,10,0.977,0.9798,0.858,73.75,75.2,0.0401,89.63,0,73.44,B
STU-2026-0275,SUB-CHEM,10,0.8944,0.8541,0.7791,48.42,56.9,-0.0239,71.77,1,45.0,F
STU-2026-0276,SUB-CHEM,10,0.8753,0.8818,0.8491,73.08,63.07,0.0705,73.44,2,68.07,C
STU-2026-0277,SUB-CHEM,10,0.8447,0.884,0.9499,79.01,77.57,0.0457,75.44,0,70.04,B
STU-2026-0278,SUB-CHEM,10,0.9654,0.9343,0.9793,88.89,84.5,-0.0471,79.38,0,86.44,A
STU-2026-0279,SUB-CHEM,10,0.6336,0.6593,0.2289,41.18,41.2,-0.5334,19.49,2,34.62,F
STU-2026-0280,SUB-CHEM,10,1.0,0.9969,0.9228,87.65,88.38,0.0492,90.82,0,83.03,A
STU-2026-0281,SUB-CHEM,10,0.9236,0.871,0.9694,79.13,72.73,0.1003,79.68,0,76.24,B
STU-2026-0282,SUB-CHEM,10,0.9293,0.9138,0.8915,83.46,87.48,0.08,95.95,0,82.27,A
STU-2026-0283,SUB-CHEM,10,0.896,0.8693,0.6964,61.6,67.49,0.0339,54.87,2,62.26,C
STU-2026-0284,SUB-CHEM,10,0.861,0.881,0.8217,68.88,75.58,0.0545,72.58,1,64.91,C
STU-2026-0285,SUB-CHEM,10,0.6224,0.6462,0.3865,45.07,57.02,-0.5585,30.93,3,41.22,F
STU-2026-0286,SUB-CHEM,10,0.8898,0.9112,0.8779,65.05,66.96,0.0983,87.52,0,62.34,C
STU-2026-0287,SUB-CHEM,10,0.9399,0.938,0.8916,77.49,72.21,0.0444,87.4,0,74.24,B
STU-2026-0288,SUB-CHEM,10,0.6978,0.7177,0.4016,35.76,50.81,-0.3606,30.08,5,32.37,F
STU-2026-0289,SUB-CHEM,10,0.9792,0.9933,0.9254,83.52,84.21,0.0342,69.43,0,77.53,B
STU-2026-0290,SUB-CHEM,10,0.9475,0.9622,0.9114,77.99,78.08,0.0288,75.51,0,69.45,C
STU-2026-0291,SUB-CHEM,10,0.9338,0.9045,0.8043,65.94,73.91,-0.0151,50.42,1,64.08,C
STU-2026-0292,SUB-CHEM,10,0.6624,0.6635,0.3715,42.41,46.4,-0.3135,37.53,4,41.75,F
STU-2026-0293,SUB-CHEM,10,0.8958,0.9062,0.7909,72.59,72.5,0.1319,63.33,2,70.6,B
STU-2026-0294,SUB-CHEM,10,0.9503,0.9958,0.9951,67.52,74.93,0.085,86.67,0,67.19,C
STU-2026-0295,SUB-CHEM,10,0.9682,0.9588,0.8931,72.91,73.26,0.0868,81.18,0,70.42,B
STU-2026-0296,SUB-CHEM,10,0.9943,0.963,0.9297,86.22,87.76,-0.1009,73.22,0,79.9,B
STU-2026-0297,SUB-CHEM,10,0.9771,0.9619,0.9024,77.18,75.79,0.0688,88.32,0,72.38,B
STU-2026-0298,SUB-CHEM,10,0.9325,0.9244,0.964,91.47,84.47,0.0691,94.23,0,87.37,A
STU-2026-0299,SUB-CHEM,10,0.9988,0.9585,0.895,92.71,97.19,0.1152,78.92,0,86.77,A
STU-2026-0300,SUB-CHEM,10,0.5558,0.5919,0.475,36.32,44.87,-0.5911,29.95,2,33.05,F
STU-2026-0301,SUB-CHEM,10,0.9732,0.9929,0.8787,71.4,73.56,0.0876,85.98,0,73.94,B
STU-2026-0302,SUB-CHEM,10,0.8314,0.7808,0.5804,62.55,67.68,0.0713,65.63,2,64.26,C
STU-2026-0303,SUB-CHEM,10,0.8191,0.8079,0.6254,72.46,84.49,0.0568,82.75,2,73.03,B
STU-2026-0304,SUB-CHEM,10,0.9715,0.9584,0.9172,77.79,74.88,0.104,78.68,1,74.56,B
STU-2026-0305,SUB-CHEM,10,0.5937,0.6539,0.4441,49.85,60.77,-0.5454,27.21,3,47.45,F
STU-2026-0306,SUB-CHEM,10,0.6556,0.6553,0.3432,41.5,50.85,-0.4098,40.44,2,37.82,F
STU-2026-0307,SUB-CHEM,10,0.9447,0.9524,0.9758,90.51,90.48,0.0522,86.14,0,88.01,A
STU-2026-0308,SUB-CHEM,10,0.8745,0.8842,0.9111,80.71,82.54,0.0235,78.8,0,82.21,A
STU-2026-0309,SUB-CHEM,10,0.8458,0.8364,0.8782,79.37,80.17,0.0001,79.42,1,77.08,B
STU-2026-0310,SUB-CHEM,10,0.6806,0.7165,0.5067,33.52,50.47,-0.6087,24.33,4,25.53,F
STU-2026-0311,SUB-CHEM,10,0.9517,0.9811,0.876,98.75,92.76,0.0524,75.41,1,96.67,A
STU-2026-0312,SUB-CHEM,10,0.9257,0.9331,0.9246,82.01,86.46,-0.0051,83.3,0,80.31,A
STU-2026-0313,SUB-CHEM,10,0.9671,0.9367,0.902,90.66,84.36,0.0726,74.75,0,85.53,A
STU-2026-0314,SUB-CHEM,10,0.9761,0.9523,0.9037,79.0,76.68,-0.0609,94.88,0,74.27,B
STU-2026-0315,SUB-CHEM,10,1.0,1.0,1.0,78.14,63.2,0.0597,75.17,0,74.75,B
STU-2026-0316,SUB-CHEM,10,0.5564,0.5742,0.5662,54.3,61.02,-0.1757,31.5,4,56.6,D
STU-2026-0317,SUB-CHEM,10,0.927,0.9452,0.9228,89.16,89.21,0.0297,78.88,0,83.41,A
STU-2026-0318,SUB-CHEM,10,0.9787,0.9715,0.9626,99.0,98.78,-0.0092,88.23,0,100.0,A
STU-2026-0319,SUB-CHEM,10,0.8182,0.8057,0.7111,69.8,67.32,-0.024,72.49,1,68.58,C
STU-2026-0320,SUB-CHEM,10,0.7523,0.756,0.509,40.33,48.97,-0.4453,26.54,3,38.45,F
STU-2026-0321,SUB-CHEM,10,0.9019,0.9379,0.8117,81.3,83.19,0.0604,80.92,0,78.21,B
STU-2026-0322,SUB-CHEM,10,0.9715,0.9507,0.8752,86.67,79.92,0.0537,94.81,0,78.27,B
STU-2026-0323,SUB-CHEM,10,0.9647,1.0,0.9698,70.66,69.7,0.0185,88.98,1,70.39,B
STU-2026-0324,SUB-CHEM,10,0.922,0.9128,0.8843,84.66,84.45,-0.0054,84.92,0,79.06,B
STU-2026-0325,SUB-CHEM,10,0.9801,0.9753,0.8392,71.88,67.47,-0.002,99.0,0,68.39,C
STU-2026-0326,SUB-CHEM,10,0.9371,0.951,0.9322,82.22,82.2,0.0418,83.41,0,80.94,A
STU-2026-0327,SUB-CHEM,10,0.8791,0.9103,0.9256,83.3,83.59,-0.0008,70.98,0,78.69,B
STU-2026-0328,SUB-CHEM,10,0.9691,0.9124,0.8938,79.31,72.34,0.0112,84.06,0,77.71,B
STU-2026-0329,SUB-CHEM,10,0.9564,0.9255,0.9023,84.83,83.42,0.004,89.67,1,79.15,B
STU-2026-0330,SUB-CHEM,10,0.9821,0.9723,0.9138,81.8,70.6,0.1237,79.85,0,79.19,B
STU-2026-0331,SUB-CHEM,10,1.0,0.9597,0.851,71.54,71.21,0.0164,85.81,1,68.98,C
STU-2026-0332,SUB-CHEM,10,0.9843,0.9226,0.8749,79.25,77.7,0.0626,76.78,1,75.7,B
STU-2026-0333,SUB-CHEM,10,0.8844,0.8615,0.755,84.8,81.36,-0.024,78.25,1,78.21,B
STU-2026-0334,SUB-CHEM,10,0.9807,1.0,0.9316,84.31,91.49,-0.0544,83.31,0,79.66,B
STU-2026-0335,SUB-CHEM,10,0.9679,0.939,0.9057,70.7,70.9,0.1355,81.73,0,68.3,C
STU-2026-0336,SUB-CHEM,10,0.9173,0.9566,0.9521,78.38,74.63,0.1564,82.93,1,76.91,B
STU-2026-0337,SUB-CHEM,10,0.9607,0.9633,0.9386,68.09,72.1,0.0454,98.59,0,65.85,C
STU-2026-0338,SUB-CHEM,10,0.9503,0.8788,0.8549,72.78,81.16,0.0617,90.13,0,72.08,B
STU-2026-0339,SUB-CHEM,10,0.8454,0.8332,0.8532,52.88,54.75,-0.0916,70.39,1,47.48,F
STU-2026-0340,SUB-CHEM,10,0.8001,0.7861,0.879,78.22,81.94,0.0285,75.95,2,76.45,B
STU-2026-0341,SUB-CHEM,10,0.8299,0.8559,0.7631,69.07,69.91,0.0659,81.01,1,66.58,C
STU-2026-0342,SUB-CHEM,10,1.0,1.0,0.9036,80.17,79.26,0.2966,87.63,1,79.6,B
STU-2026-0343,SUB-CHEM,10,0.7497,0.7471,0.5389,48.57,58.79,-0.5171,30.05,2,48.37,F
STU-2026-0344,SUB-CHEM,10,1.0,0.9498,0.9232,63.4,72.35,0.0711,75.88,1,61.57,C
STU-2026-0345,SUB-CHEM,10,0.944,0.9618,0.914,73.66,65.46,-0.0056,78.92,0,64.62,C
STU-2026-0346,SUB-CHEM,10,0.9903,0.9984,0.9114,72.95,77.46,-0.0002,82.25,0,66.94,C
STU-2026-0347,SUB-CHEM,10,0.9392,0.9915,0.8749,82.85,83.71,0.0169,94.36,1,76.4,B
STU-2026-0348,SUB-CHEM,10,0.9157,0.9392,0.9735,68.18,71.71,0.1455,87.7,0,64.74,C
STU-2026-0349,SUB-CHEM,10,0.9462,0.9711,0.8966,76.57,68.72,0.0109,92.11,1,71.03,B
STU-2026-0350,SUB-CHEM,10,0.8776,0.8204,0.6833,80.12,85.07,0.0684,62.12,0,75.94,B
STU-2026-0351,SUB-CHEM,10,0.9372,0.9863,0.897,77.6,75.69,0.019,85.2,0,75.17,B
STU-2026-0352,SUB-CHEM,10,0.9801,0.964,0.9151,73.61,79.73,0.1153,91.34,0,73.89,B
STU-2026-0353,SUB-CHEM,10,0.9783,0.9779,0.8217,81.62,84.85,0.0677,94.66,0,76.86,B
STU-2026-0354,SUB-CHEM,10,0.9536,0.9764,0.9637,85.88,88.15,0.0033,77.45,0,82.03,A
STU-2026-0355,SUB-CHEM,10,0.7145,0.7032,0.3184,44.77,53.57,-0.5948,38.73,5,37.83,F
STU-2026-0356,SUB-CHEM,10,0.9296,1.0,0.8772,88.36,85.58,0.0846,72.9,0,87.1,A
STU-2026-0357,SUB-CHEM,10,0.9331,0.9481,0.8904,64.45,68.67,0.0758,84.93,1,65.89,C
STU-2026-0358,SUB-CHEM,10,0.9295,0.9396,0.948,83.5,83.21,0.054,93.95,0,78.44,B
STU-2026-0359,SUB-CHEM,10,0.8642,0.924,0.9895,75.7,78.32,-0.118,81.31,1,69.4,C
STU-2026-0360,SUB-CHEM,10,0.9258,0.9285,0.9361,80.2,78.53,0.0125,77.75,0,77.25,B
STU-2026-0361,SUB-CHEM,10,0.951,0.9397,0.9329,74.6,87.94,-0.0391,81.56,0,73.93,B
STU-2026-0362,SUB-CHEM,10,0.9253,0.9059,0.8632,72.68,73.63,0.0188,70.93,0,63.6,C
STU-2026-0363,SUB-CHEM,10,0.8367,0.8145,0.7691,73.57,75.06,-0.0841,55.4,0,72.58,B
STU-2026-0364,SUB-CHEM,10,0.7533,0.7681,0.7708,72.4,69.99,0.0422,78.42,2,66.8,C
