studentId,performance_trend,attendance_anomaly_score,mood_avg_7d,mood_avg_30d,mood_low_count_14d,wellbeing_signal_count,homework_completion_drop,engagement_drop,behavior_concerns_30d,safety_reports_submitted,riskScore,riskCategory,isAtRisk
STU-2026-0097,-0.4066,-1.4987,1.79,2.01,6,4,0.2137,0.315,2,0,0.8087,high,1
STU-2026-0098,-0.0619,0.516,4.74,4.61,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0099,-0.0092,0.2191,4.48,4.13,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0100,-0.1359,-0.5043,3.22,3.34,2,1,0.1302,0.1433,0,1,0.4485,medium,0
STU-2026-0101,0.045,0.0215,4.15,4.05,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0102,0.042,0.0537,4.01,3.7,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0103,-0.0207,0.2915,4.25,4.37,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0104,-0.1558,-0.9063,2.71,2.89,2,0,0.1022,0.1376,0,1,0.5025,medium,0
STU-2026-0105,-0.1385,-0.8454,4.38,4.32,2,3,0.0856,0.0939,2,0,0.444,medium,0
STU-2026-0106,-0.1269,-0.4189,2.77,2.74,3,4,0.1062,0.137,2,0,0.495,medium,0
STU-2026-0107,-0.0892,-0.5434,2.78,3.04,1,0,0.1652,0.0982,0,0,0.5201,medium,0
STU-2026-0108,-0.0017,-0.4413,3.86,3.73,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0109,0.0612,0.1906,4.37,4.1,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0110,-0.3858,-1.7206,1.59,1.92,5,3,0.1821,0.2826,1,1,0.7953,high,1
STU-2026-0111,-0.0525,-0.6131,2.7,2.73,4,0,0.1341,0.1149,1,0,0.5506,medium,0
STU-2026-0112,-0.0713,-0.5742,2.66,2.76,2,3,0.0381,0.0716,0,0,0.4602,medium,0
STU-2026-0113,0.0753,-0.078,4.18,4.19,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0114,-0.0021,0.1852,4.39,4.75,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0115,-0.1839,-1.2244,2.82,2.76,2,1,0.1164,0.126,0,0,0.4582,medium,0
STU-2026-0116,-0.0084,0.0106,4.3,4.34,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0117,-0.2429,-0.5854,2.41,2.5,2,1,0.1348,0.1338,0,1,0.4936,medium,0
STU-2026-0118,-0.0029,0.4084,5.0,4.72,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0119,0.0137,-0.0116,3.66,3.66,1,0,0.0,0.0,0,0,0.0386,low,0
STU-2026-0120,-0.4668,-1.8437,1.77,2.17,12,1,0.1422,0.2868,2,0,0.8692,high,1
STU-2026-0121,0.0418,0.1791,3.89,4.32,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0122,0.0547,0.0947,4.07,4.21,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0123,-0.0656,0.6081,4.1,4.04,0,0,0.0,0.0,0,0,0.023,low,0
STU-2026-0124,0.0492,0.2526,4.88,4.35,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0125,0.0323,0.4141,3.99,4.2,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0126,0.0514,0.0073,4.32,4.18,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0127,0.0706,0.0292,3.84,3.87,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0128,-0.5168,-2.038,1.55,1.66,6,5,0.1788,0.2606,4,0,0.89,high,1
STU-2026-0129,0.0458,0.1502,4.12,4.08,0,0,0.0,0.0,0,0,0.0201,low,0
STU-2026-0130,-0.1014,-0.7544,3.82,3.66,1,3,0.1293,0.1287,0,0,0.3955,medium,0
STU-2026-0131,0.0391,0.6622,4.57,4.32,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0132,0.0664,0.4002,5.0,4.98,1,0,0.0,0.0,0,0,0.0468,low,0
STU-2026-0133,0.0025,0.7273,4.15,4.47,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0134,-0.0358,0.4739,4.51,4.71,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0135,-0.0004,-0.2682,4.31,4.16,2,0,0.0,0.0,1,0,0.0707,low,0
STU-2026-0136,-0.0251,0.3353,4.48,4.62,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0137,-0.1478,-0.707,2.96,2.92,4,0,0.1352,0.1931,1,0,0.5014,medium,0
STU-2026-0138,-0.0001,0.14,3.82,4.3,0,0,0.0,0.0,0,0,0.0353,low,0
STU-2026-0139,0.0889,0.007,3.66,4.0,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0140,0.0236,0.1712,4.02,4.3,0,0,0.0,0.0,1,0,0.0324,low,0
STU-2026-0141,-0.0881,0.2776,3.55,3.33,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0142,-0.2474,-0.7361,3.61,3.38,2,2,0.1553,0.1462,1,0,0.5007,medium,0
STU-2026-0143,0.0554,0.0536,4.03,3.76,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0144,0.0329,0.1665,4.31,4.12,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0145,0.0638,0.4258,4.23,4.13,3,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0146,-0.7978,-1.3687,1.31,1.86,8,1,0.2535,0.2477,1,0,0.8586,high,1
STU-2026-0147,0.0489,0.4089,3.82,4.16,0,0,0.0,0.0,0,0,0.022,low,0
STU-2026-0148,0.0036,-0.0145,4.17,4.24,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0149,0.1033,0.2986,4.68,4.71,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0150,-0.0366,0.3439,4.79,4.21,0,0,0.0,0.0,0,0,0.0433,low,0
STU-2026-0151,0.1261,0.0665,3.45,4.09,0,1,0.0,0.0,0,0,0.0341,low,0
STU-2026-0152,0.0314,0.0385,4.75,4.0,1,1,0.0,0.0,0,0,0.0243,low,0
STU-2026-0153,-0.1588,-1.1307,3.15,3.68,3,2,0.0784,0.0974,0,1,0.5782,medium,0
STU-2026-0154,-0.0616,0.3637,4.13,4.08,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0155,0.0946,0.1997,3.65,3.5,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0156,-0.0414,-0.5583,3.15,3.12,4,0,0.0947,0.1702,2,0,0.5105,medium,0
STU-2026-0157,-0.21,-0.6906,3.92,3.73,3,1,0.1032,0.1721,1,0,0.4995,medium,0
STU-2026-0158,0.0234,0.2775,3.84,3.99,1,0,0.0,0.0,0,0,0.0307,low,0
STU-2026-0159,0.0671,0.3097,3.81,4.09,1,0,0.0,0.0,0,0,0.0607,low,0
STU-2026-0160,-0.171,-0.7466,3.44,3.42,3,1,0.0633,0.1506,0,0,0.509,medium,0
STU-2026-0161,-0.0298,0.0488,4.55,4.79,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0162,0.0405,-0.0873,4.32,4.79,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0163,0.0112,0.6167,4.77,4.67,0,0,0.0,0.0,0,0,0.086,low,0
STU-2026-0164,0.0567,0.0663,4.56,4.43,0,0,0.0,0.0,0,0,0.0397,low,0
STU-2026-0165,-0.0086,-0.6571,3.15,3.07,2,0,0.0809,0.0743,0,0,0.4702,medium,0
STU-2026-0166,-0.1869,-0.7979,2.9,3.45,0,1,0.1286,0.1379,0,0,0.5001,medium,0
STU-2026-0167,-0.0042,-0.0016,4.62,4.74,0,0,0.0,0.0,0,0,0.0292,low,0
STU-2026-0168,0.0236,0.0807,3.8,3.56,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0169,-0.0377,-0.1934,4.04,3.91,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0170,-0.0315,0.3691,4.33,4.53,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0171,-0.0057,0.3979,3.85,4.07,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0172,0.048,-0.4582,3.74,3.58,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0173,-0.0185,0.1733,4.4,4.35,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0174,-0.0169,0.5286,4.49,4.79,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0175,-0.019,-0.0914,4.26,4.52,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0176,0.0017,0.3435,3.42,4.13,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0177,-0.0303,-0.0205,3.85,3.59,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0178,-0.0479,-0.1263,4.32,4.08,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0179,0.0328,0.4902,4.97,4.44,3,1,0.0,0.0,1,0,0.0284,low,0
STU-2026-0180,0.0024,0.4203,4.13,4.13,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0181,0.0058,-0.0644,3.99,3.71,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0182,0.0408,0.2282,4.13,3.63,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0183,-0.0593,0.2287,3.16,3.71,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0184,0.0817,0.0973,4.27,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0185,-0.1537,-0.7778,3.61,3.27,2,1,0.1409,0.1201,0,1,0.4435,medium,0
STU-2026-0186,-0.5282,-1.619,2.6,2.66,3,3,0.1634,0.2249,3,1,0.8446,high,1
STU-2026-0187,0.082,0.3214,4.65,4.57,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0188,-0.0654,-0.8546,2.73,2.91,1,1,0.089,0.0757,1,1,0.4814,medium,0
STU-2026-0189,0.0283,-0.188,4.15,4.23,0,0,0.0,0.0,0,0,0.0426,low,0
STU-2026-0190,0.0584,0.621,4.07,4.05,0,1,0.0,0.0,0,0,0.0201,low,0
STU-2026-0191,-0.0341,0.08,4.3,4.05,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0192,0.0432,0.1439,4.21,4.12,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0193,0.0805,0.4571,4.29,4.05,0,0,0.0,0.0,1,0,0.0324,low,0
STU-2026-0194,0.0877,0.0723,4.07,3.76,1,0,0.0,0.0,0,0,0.0523,low,0
STU-2026-0195,0.0889,0.0976,4.63,4.69,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0196,-0.2316,-1.0746,3.57,3.78,2,0,0.106,0.0487,1,0,0.474,medium,0
STU-2026-0197,0.1324,0.1483,3.69,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0198,0.0413,0.3594,3.54,3.77,0,0,0.0,0.0,0,0,0.0277,low,0
STU-2026-0199,-0.0101,0.2669,4.16,4.23,0,0,0.0,0.0,0,0,0.0507,low,0
STU-2026-0200,0.0514,0.2795,4.88,5.0,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0201,0.076,0.0509,4.0,4.34,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0202,-0.0592,0.1782,3.75,4.45,1,0,0.0,0.0,0,0,0.04,low,0
STU-2026-0203,-0.0746,0.1042,3.98,4.47,0,0,0.0,0.0,0,0,0.0237,low,0
STU-2026-0204,0.0146,0.1577,4.49,4.4,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0205,0.0737,0.1198,4.78,4.36,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0206,-0.0838,-0.0264,3.47,3.35,5,1,0.086,0.1609,1,1,0.5129,medium,0
STU-2026-0207,0.0428,0.4524,4.21,4.02,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0208,0.0309,0.079,4.87,5.0,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0209,0.0159,0.3678,4.27,4.07,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0210,-0.4323,-1.3872,2.34,2.48,5,3,0.2002,0.2782,4,1,0.8343,high,1
STU-2026-0211,-0.0341,0.056,5.0,5.0,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0212,0.1275,0.02,4.49,4.32,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0213,-0.1486,-0.4674,2.56,2.77,6,1,0.1245,0.1033,1,0,0.5207,medium,0
STU-2026-0214,0.0673,0.3309,3.91,4.11,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0215,-0.0009,0.4282,3.86,3.53,0,0,0.0,0.0,0,0,0.0372,low,0
STU-2026-0216,0.0127,0.2307,4.99,4.72,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0217,-0.0225,0.2974,4.53,4.6,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0218,-0.0194,0.1158,4.54,3.91,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0219,-0.0158,0.078,4.09,4.06,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0220,0.1137,0.0444,4.44,4.47,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0221,-0.434,-1.5516,1.99,1.75,5,1,0.2004,0.1616,1,0,0.7808,high,1
STU-2026-0222,0.0362,-0.0243,3.66,4.17,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0223,-0.1031,-1.0119,3.34,3.32,6,1,0.0877,0.1425,1,0,0.6126,medium,0
STU-2026-0224,-0.2227,-0.7997,3.27,3.39,1,0,0.1129,0.161,0,1,0.4984,medium,0
STU-2026-0225,0.0629,0.1021,4.64,4.94,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0226,0.0727,0.1877,4.6,4.76,0,0,0.0,0.0,0,0,0.0513,low,0
STU-2026-0227,0.1224,0.6438,3.74,4.01,0,0,0.0,0.0,0,0,0.0389,low,0
STU-2026-0228,0.0048,-0.1173,3.66,4.02,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0229,0.0396,0.0386,4.96,4.53,0,0,0.0,0.0,0,0,0.0481,low,0
STU-2026-0230,-0.5058,-1.9456,1.85,1.85,4,2,0.1644,0.2453,1,1,0.7762,high,1
STU-2026-0231,-0.1226,-0.6099,3.36,2.8,2,2,0.1162,0.1284,1,0,0.5282,medium,0
STU-2026-0232,0.0883,-0.0065,3.6,3.72,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0233,0.023,0.4994,4.43,4.4,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0234,-0.1209,-0.7022,2.9,3.06,7,0,0.1318,0.1295,0,0,0.5188,medium,0
STU-2026-0235,0.0766,0.3422,4.38,4.38,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0236,-0.076,-0.1324,3.49,4.23,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0237,0.0236,-0.1537,4.42,4.41,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0238,-0.1725,-0.7124,3.17,3.1,4,1,0.1099,0.1273,2,0,0.5412,medium,0
STU-2026-0239,0.004,0.4012,4.05,4.26,1,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0240,-0.0422,0.3565,3.74,3.63,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0241,0.0883,0.0552,4.08,4.08,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0242,0.0137,0.4762,4.12,3.58,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0243,-0.2657,-0.5788,2.77,2.4,5,3,0.1568,0.1467,0,0,0.5421,medium,0
STU-2026-0244,-0.0564,0.3667,4.15,3.81,2,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0245,-0.4613,-1.3368,1.66,1.88,8,2,0.1994,0.24,2,2,0.8134,high,1
STU-2026-0246,-0.3981,-0.9457,1.27,2.33,6,1,0.1973,0.2409,3,0,0.7892,high,1
STU-2026-0247,0.0512,0.2816,3.85,4.12,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0248,-0.097,-0.6476,2.62,2.52,3,1,0.1524,0.143,0,0,0.496,medium,0
STU-2026-0249,-0.4606,-1.6938,1.74,2.1,6,3,0.2112,0.276,2,1,0.7747,high,1
STU-2026-0250,0.0559,0.1493,4.26,3.91,0,0,0.0,0.0,1,0,0.0435,low,0
STU-2026-0251,-0.5663,-1.8371,1.8,2.12,6,1,0.2408,0.2668,2,0,0.8837,high,1
STU-2026-0252,0.0191,0.1247,4.46,4.09,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0253,-0.7486,-1.4704,2.04,2.37,6,1,0.2732,0.3479,1,0,0.8367,high,1
STU-2026-0254,0.1149,-0.0345,3.77,4.18,0,0,0.0,0.0,0,0,0.032,low,0
STU-2026-0255,-0.0181,0.4725,4.47,4.44,0,1,0.0,0.0,0,0,0.0365,low,0
STU-2026-0256,0.0314,0.5565,4.01,4.27,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0257,0.0666,0.208,3.62,3.7,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0258,-0.0687,-0.8077,3.21,2.56,1,0,0.0788,0.1406,0,0,0.4665,medium,0
STU-2026-0259,0.0711,0.1944,4.85,4.32,1,0,0.0,0.0,0,0,0.0532,low,0
STU-2026-0260,-0.0366,0.3481,4.47,4.73,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0261,0.0059,-0.1637,4.59,4.08,1,0,0.0,0.0,0,0,0.0348,low,0
STU-2026-0262,-0.0969,-0.5074,2.66,3.13,1,0,0.0897,0.1115,1,1,0.4965,medium,0
STU-2026-0263,-0.5408,-1.4538,1.85,1.76,5,3,0.2221,0.3085,3,0,0.8077,high,1
STU-2026-0264,0.028,-0.2182,3.79,4.66,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0265,0.0578,-0.123,4.18,4.31,2,0,0.0,0.0,0,0,0.0417,low,0
STU-2026-0266,0.0762,0.3381,3.96,3.92,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0267,-0.0262,-0.0846,4.69,4.14,0,1,0.0,0.0,0,0,0.0328,low,0
STU-2026-0268,-0.1982,-0.1043,3.45,2.82,1,2,0.1216,0.1165,0,0,0.4609,medium,0
STU-2026-0269,0.0111,0.6632,3.91,3.62,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0270,0.0432,0.0794,4.7,4.56,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0271,0.0466,-0.3068,4.35,5.0,0,1,0.0,0.0,0,0,0.0469,low,0
STU-2026-0272,-0.1476,-0.3545,2.81,3.37,2,1,0.1481,0.0628,0,0,0.4773,medium,0
STU-2026-0273,-0.0291,0.139,4.89,4.82,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0274,0.094,0.346,4.3,4.07,2,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0275,-0.1296,-0.7629,2.98,3.21,3,0,0.1028,0.119,2,1,0.4841,medium,0
STU-2026-0276,-0.2263,-0.5797,2.91,2.86,2,2,0.1296,0.0691,0,0,0.4854,medium,0
STU-2026-0277,-0.0498,0.4801,4.37,3.57,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0278,0.0542,0.783,3.91,3.82,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0279,-0.5782,-1.1214,2.22,1.91,7,2,0.2332,0.2508,3,1,0.8198,high,1
STU-2026-0280,-0.0253,0.0628,4.13,3.76,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0281,0.0861,0.0176,4.03,3.74,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0282,0.076,0.224,4.53,4.35,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0283,-0.1258,-1.1661,3.53,3.2,2,1,0.1415,0.1484,0,0,0.5246,medium,0
STU-2026-0284,-0.2362,-0.5128,2.73,2.99,3,2,0.138,0.1736,1,0,0.5125,medium,0
STU-2026-0285,-0.5255,-1.709,1.7,1.91,7,3,0.2035,0.269,2,1,0.8411,high,1
STU-2026-0286,0.0854,0.5578,4.63,4.86,2,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0287,0.1372,0.0063,4.51,4.23,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0288,-0.623,-1.3179,1.71,1.74,9,5,0.1649,0.2943,2,2,0.8175,high,1
STU-2026-0289,0.0756,0.0931,3.56,3.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0290,0.1359,0.3471,4.14,3.96,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0291,-0.097,-0.7134,2.8,2.87,4,3,0.137,0.1208,1,0,0.5184,medium,0
STU-2026-0292,-0.3739,-2.1945,1.32,1.58,6,3,0.2471,0.3375,2,1,0.9328,high,1
STU-2026-0293,-0.2701,-0.7418,3.43,3.77,5,0,0.1107,0.1516,0,0,0.5146,medium,0
STU-2026-0294,0.0466,0.5313,4.18,4.13,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0295,0.077,0.5177,4.69,4.59,0,0,0.0,0.0,0,0,0.0203,low,0
STU-2026-0296,0.0186,0.2633,4.26,3.92,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0297,-0.0213,0.2194,3.81,4.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0298,0.0175,0.2085,3.81,4.18,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0299,0.0482,0.3694,3.58,3.3,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0300,-0.5533,-1.9425,1.58,1.89,6,3,0.1041,0.2973,1,0,0.8429,high,1
STU-2026-0301,0.0674,0.4747,4.43,4.91,1,1,0.0,0.0,0,0,0.0484,low,0
STU-2026-0302,-0.0975,-0.6306,3.81,3.79,0,0,0.1217,0.132,0,0,0.495,medium,0
STU-2026-0303,-0.1343,-0.8067,2.56,2.73,1,1,0.0854,0.1114,1,1,0.4249,medium,0
STU-2026-0304,0.0056,0.2076,4.29,4.1,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0305,-0.5093,-1.0819,1.88,1.88,8,2,0.2434,0.2611,2,1,0.8405,high,1
STU-2026-0306,-0.5105,-1.6473,1.73,1.69,4,2,0.2405,0.292,4,1,0.8176,high,1
STU-2026-0307,0.0756,0.0326,4.26,4.18,0,0,0.0,0.0,0,0,0.0658,low,0
STU-2026-0308,0.0394,-0.1635,4.75,4.64,1,0,0.0,0.0,0,0,0.0365,low,0
STU-2026-0309,-0.1938,-1.0621,3.57,3.22,1,3,0.0988,0.1401,0,0,0.4616,medium,0
STU-2026-0310,-0.5897,-1.5808,1.99,1.92,7,2,0.2622,0.2667,1,2,0.8549,high,1
STU-2026-0311,0.0304,0.1885,4.49,4.03,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0312,0.0487,0.0864,4.88,4.83,0,1,0.0,0.0,0,0,0.0207,low,0
STU-2026-0313,0.1111,0.0049,4.29,4.4,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0314,0.0653,0.0935,4.65,5.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0315,0.0318,-0.3168,4.52,4.13,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0316,-0.5315,-1.3166,2.6,2.55,4,2,0.2423,0.1893,2,1,0.805,high,1
STU-2026-0317,0.0681,0.1364,4.83,4.67,1,0,0.0,0.0,0,1,0.022,low,0
STU-2026-0318,0.0431,-0.205,4.08,4.1,1,0,0.0,0.0,0,0,0.0275,low,0
STU-2026-0319,-0.2468,-0.9857,3.03,2.34,5,0,0.1014,0.1067,1,0,0.4948,medium,0
STU-2026-0320,-0.5189,-1.9351,2.34,2.28,6,4,0.3065,0.227,2,1,0.8266,high,1
STU-2026-0321,0.0854,0.0986,3.56,3.95,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0322,-0.041,0.3961,3.85,4.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0323,-0.027,0.09,5.0,5.0,0,0,0.0,0.0,0,0,0.0611,low,0
STU-2026-0324,0.1425,0.4905,3.91,4.16,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0325,-0.0008,-0.0125,4.34,4.32,0,0,0.0,0.0,0,0,0.0237,low,0
STU-2026-0326,-0.0743,0.3246,4.07,4.06,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0327,0.0108,0.3598,4.74,4.36,3,0,0.0,0.0,0,0,0.0416,low,0
STU-2026-0328,0.042,0.1069,4.09,4.03,0,0,0.0,0.0,0,0,0.0365,low,0
STU-2026-0329,0.0436,0.0065,4.25,4.04,0,0,0.0,0.0,0,0,0.0339,low,0
STU-2026-0330,-0.0111,0.1984,5.0,4.79,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0331,-0.011,0.416,4.21,4.24,3,0,0.0,0.0,0,0,0.0851,low,0
STU-2026-0332,0.0115,0.3838,3.43,4.06,1,0,0.0,0.0,0,0,0.0373,low,0
STU-2026-0333,-0.2161,-0.5192,3.49,3.45,1,0,0.1178,0.1037,0,1,0.493,medium,0
STU-2026-0334,-0.0213,0.2427,4.35,5.0,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0335,-0.0088,0.1734,5.0,4.55,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0336,0.0943,-0.0056,3.47,3.85,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0337,-0.0438,0.1579,4.23,3.75,0,2,0.0,0.0,0,0,0.0403,low,0
STU-2026-0338,0.0471,-0.0617,4.52,4.44,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0339,-0.0874,-0.6082,3.9,3.22,1,1,0.087,0.1351,0,0,0.4749,medium,0
STU-2026-0340,-0.1455,-0.5115,2.96,3.44,4,0,0.0835,0.1066,0,0,0.4802,medium,0
STU-2026-0341,-0.1959,-0.6168,2.42,3.06,2,1,0.0569,0.1522,0,0,0.5033,medium,0
STU-2026-0342,-0.0192,0.6485,4.39,4.39,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0343,-0.5925,-1.8505,2.78,2.74,5,3,0.1962,0.2068,1,1,0.787,high,1
STU-2026-0344,-0.0139,-0.2824,3.53,3.62,0,1,0.0,0.0,0,0,0.0347,low,0
STU-2026-0345,0.0392,0.231,4.61,5.0,1,0,0.0,0.0,0,0,0.0373,low,0
STU-2026-0346,0.02,-0.3343,4.55,4.76,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0347,0.0229,0.0544,4.45,4.27,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0348,0.0817,0.1043,4.39,4.57,0,1,0.0,0.0,0,0,0.0424,low,0
STU-2026-0349,-0.0028,0.6421,3.97,3.79,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0350,-0.1743,-0.8738,2.82,2.97,3,2,0.0399,0.1546,1,0,0.5365,medium,0
STU-2026-0351,0.069,0.202,4.65,4.87,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0352,0.003,0.0321,4.27,4.3,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0353,-0.0313,0.1299,4.29,4.49,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0354,-0.0083,0.6916,4.97,5.0,0,0,0.0,0.0,0,0,0.0232,low,0
STU-2026-0355,-0.3398,-1.5638,1.75,2.08,9,2,0.2292,0.2208,1,0,0.8409,high,1
STU-2026-0356,-0.0098,-0.197,3.84,4.28,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0357,-0.0343,0.0691,4.22,4.24,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0358,0.1258,0.0662,3.5,3.59,1,1,0.0,0.0,0,0,0.0214,low,0
